                 * /home/saurabh/desktop/test_pwm/test_pwm.cir
                 Transient Analysis  Wed Mar 18 19:30:37  2020
--------------------------------------------------------------------------------
Index   time            a1#branch_1_0   v1#branch       v2#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	8.942413e-12	-2.37679e-07	-4.76173e-04	
1	1.000000e-07	8.942413e-12	-2.37679e-07	-4.76173e-04	
2	2.000000e-07	8.942413e-12	-2.37679e-07	-4.76173e-04	
3	4.000000e-07	8.942413e-12	-2.37679e-07	-4.76173e-04	
4	8.000000e-07	8.942413e-12	-2.37679e-07	-4.76173e-04	
5	1.600000e-06	8.942413e-12	-2.37679e-07	-4.76173e-04	
6	3.200000e-06	8.942413e-12	-2.37679e-07	-4.76173e-04	
7	6.400000e-06	8.942413e-12	-2.37679e-07	-4.76173e-04	
8	1.000000e-05	8.942413e-12	-2.37679e-07	-4.76173e-04	
9	1.064000e-05	8.942413e-12	-2.37679e-07	-4.76173e-04	
10	1.192000e-05	8.942413e-12	-2.37679e-07	-4.76173e-04	
11	1.192200e-05	8.942413e-12	-2.37679e-07	-4.76173e-04	
12	1.192204e-05	-1.97523e-04	-2.37679e-07	-4.76173e-04	
13	1.192212e-05	-5.92570e-04	-2.37679e-07	-4.76173e-04	
14	1.192224e-05	-1.21521e-03	-2.37679e-07	-4.76173e-04	
15	1.192237e-05	-1.84909e-03	-2.37679e-07	-4.76173e-04	
16	1.192262e-05	-3.11685e-03	-2.37679e-07	-4.76173e-04	
17	1.192300e-05	-5.00000e-03	-2.37679e-07	-4.76173e-04	
18	1.192305e-05	-5.00000e-03	-2.37679e-07	-4.76173e-04	
19	1.192315e-05	-5.00000e-03	-2.37679e-07	-4.76173e-04	
20	1.192335e-05	-5.00000e-03	-2.37679e-07	-4.76173e-04	
21	1.192376e-05	-5.00000e-03	-2.37679e-07	-4.76173e-04	
22	1.192457e-05	-5.00000e-03	-2.37679e-07	-4.76173e-04	
23	1.192619e-05	-5.00000e-03	-2.37679e-07	-4.76173e-04	
24	1.192944e-05	-5.00000e-03	-2.37679e-07	-4.76173e-04	
25	1.193593e-05	-5.00000e-03	-2.37679e-07	-4.76173e-04	
26	1.194891e-05	-5.00000e-03	-2.37679e-07	-4.76173e-04	
27	1.197488e-05	-4.99999e-03	-2.37679e-07	-4.76173e-04	
28	1.202680e-05	-4.99999e-03	-2.37679e-07	-4.76173e-04	
29	1.213066e-05	-4.99998e-03	-2.37679e-07	-4.76173e-04	
30	1.233837e-05	-4.99996e-03	-2.37679e-07	-4.76173e-04	
31	1.275379e-05	-4.99991e-03	-2.37679e-07	-4.76173e-04	
32	1.358462e-05	-4.99982e-03	-2.37679e-07	-4.76173e-04	
33	1.524630e-05	-4.99965e-03	-2.37679e-07	-4.76173e-04	
34	1.856965e-05	-4.99929e-03	-2.37679e-07	-4.76173e-04	
