               * c:\users\aditya\esim-workspace\mpy100\mpy100.cir
               Transient Analysis  Mon Jul 15 17:19:31  2024
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	-1.42496e-02	-1.44364e-06	-1.45240e-06	
1	1.000000e-07	-1.42496e-02	-1.44525e-06	-1.45602e-06	
2	2.000000e-07	-1.42496e-02	-1.44545e-06	-1.45624e-06	
3	4.000000e-07	-1.42496e-02	-1.44562e-06	-1.45643e-06	
4	8.000000e-07	-1.42496e-02	-1.44564e-06	-1.45648e-06	
5	1.600000e-06	-1.42496e-02	-1.44570e-06	-1.45659e-06	
6	3.200000e-06	-1.42496e-02	-1.44581e-06	-1.45682e-06	
7	6.400000e-06	-1.42496e-02	-1.44604e-06	-1.45728e-06	
8	1.280000e-05	-1.42495e-02	-1.44649e-06	-1.45819e-06	
9	2.280000e-05	-1.42495e-02	-1.44721e-06	-1.45964e-06	
10	3.280000e-05	-1.42495e-02	-1.44792e-06	-1.46106e-06	
11	4.280000e-05	-1.42495e-02	-1.44864e-06	-1.46251e-06	
12	5.280000e-05	-1.42495e-02	-1.44934e-06	-1.46393e-06	
13	6.280000e-05	-1.42495e-02	-1.45006e-06	-1.46537e-06	
14	7.280000e-05	-1.42495e-02	-1.45076e-06	-1.46680e-06	
15	8.280000e-05	-1.42495e-02	-1.45148e-06	-1.46824e-06	
16	9.280000e-05	-1.42494e-02	-1.45219e-06	-1.46967e-06	
17	1.028000e-04	-1.42494e-02	-1.45291e-06	-1.47112e-06	
18	1.128000e-04	-1.42494e-02	-1.45361e-06	-1.47254e-06	
19	1.228000e-04	-1.42494e-02	-1.45433e-06	-1.47399e-06	
20	1.328000e-04	-1.42493e-02	-1.45503e-06	-1.47541e-06	
21	1.428000e-04	-1.42493e-02	-1.45575e-06	-1.47686e-06	
22	1.528000e-04	-1.42492e-02	-1.45646e-06	-1.47828e-06	
23	1.628000e-04	-1.42492e-02	-1.45717e-06	-1.47973e-06	
24	1.728000e-04	-1.42492e-02	-1.45788e-06	-1.48115e-06	
25	1.828000e-04	-1.42491e-02	-1.45860e-06	-1.48260e-06	
26	1.928000e-04	-1.42491e-02	-1.45930e-06	-1.48402e-06	
27	2.028000e-04	-1.42490e-02	-1.46002e-06	-1.48547e-06	
28	2.128000e-04	-1.42490e-02	-1.46072e-06	-1.48689e-06	
29	2.228000e-04	-1.42489e-02	-1.46144e-06	-1.48834e-06	
30	2.328000e-04	-1.42488e-02	-1.46214e-06	-1.48976e-06	
31	2.428000e-04	-1.42488e-02	-1.46286e-06	-1.49121e-06	
32	2.528000e-04	-1.42487e-02	-1.46356e-06	-1.49263e-06	
33	2.628000e-04	-1.42486e-02	-1.46428e-06	-1.49407e-06	
34	2.728000e-04	-1.42486e-02	-1.46499e-06	-1.49550e-06	
35	2.828000e-04	-1.42485e-02	-1.46570e-06	-1.49694e-06	
36	2.928000e-04	-1.42484e-02	-1.46640e-06	-1.49837e-06	
37	3.028000e-04	-1.42483e-02	-1.46712e-06	-1.49981e-06	
38	3.128000e-04	-1.42482e-02	-1.46782e-06	-1.50123e-06	
39	3.228000e-04	-1.42482e-02	-1.46854e-06	-1.50267e-06	
40	3.328000e-04	-1.42481e-02	-1.46924e-06	-1.50410e-06	
41	3.428000e-04	-1.42480e-02	-1.46996e-06	-1.50554e-06	
42	3.528000e-04	-1.42479e-02	-1.47066e-06	-1.50696e-06	
