   * /home/mallikarjuna/esim-workspace/741_7_integrator/741_7_integrator.cir
   Transient Analysis  Wed Jun 26 10:42:22  2019
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	-1.22855e-07	-1.48795e-02	1.457299e-03	
1	1.000000e-06	-1.85653e-07	-1.48795e-02	1.457299e-03	
2	2.000000e-06	-2.48476e-07	-1.48794e-02	1.457300e-03	
3	4.000000e-06	-3.74130e-07	-1.48793e-02	1.457301e-03	
4	8.000000e-06	-6.25445e-07	-1.48790e-02	1.457303e-03	
5	1.600000e-05	-1.12807e-06	-1.48784e-02	1.457309e-03	
6	3.200000e-05	-2.13329e-06	-1.48769e-02	1.457323e-03	
7	6.400000e-05	-4.14356e-06	-1.48729e-02	1.457361e-03	
8	1.280000e-04	-8.16268e-06	-1.48608e-02	1.457476e-03	
9	2.280000e-04	-1.44354e-05	-1.48310e-02	1.457764e-03	
10	3.280000e-04	-2.06940e-05	-1.47881e-02	1.458182e-03	
11	4.280000e-04	-2.69323e-05	-1.47321e-02	1.458731e-03	
12	5.280000e-04	-3.31441e-05	-1.46629e-02	1.459408e-03	
13	6.280000e-04	-3.93233e-05	-1.45808e-02	1.460214e-03	
14	7.280000e-04	-4.54638e-05	-1.44857e-02	1.461148e-03	
15	8.280000e-04	-5.15595e-05	-1.43777e-02	1.462208e-03	
16	9.280000e-04	-5.76045e-05	-1.42570e-02	1.463393e-03	
17	1.028000e-03	-6.35927e-05	-1.41237e-02	1.464702e-03	
18	1.128000e-03	-6.95183e-05	-1.39779e-02	1.466133e-03	
19	1.228000e-03	-7.53754e-05	-1.38198e-02	1.467685e-03	
20	1.328000e-03	-8.11582e-05	-1.36495e-02	1.469356e-03	
21	1.428000e-03	-8.68610e-05	-1.34671e-02	1.471143e-03	
22	1.528000e-03	-9.24782e-05	-1.32729e-02	1.473045e-03	
23	1.628000e-03	-9.80042e-05	-1.30671e-02	1.475059e-03	
24	1.728000e-03	-1.03434e-04	-1.28498e-02	1.477184e-03	
25	1.828000e-03	-1.08761e-04	-1.26213e-02	1.479416e-03	
26	1.928000e-03	-1.13981e-04	-1.23818e-02	1.481754e-03	
27	2.028000e-03	-1.19089e-04	-1.21315e-02	1.484194e-03	
28	2.128000e-03	-1.24080e-04	-1.18707e-02	1.486734e-03	
29	2.228000e-03	-1.28948e-04	-1.15996e-02	1.489372e-03	
30	2.328000e-03	-1.33689e-04	-1.13185e-02	1.492104e-03	
31	2.428000e-03	-1.38298e-04	-1.10277e-02	1.494927e-03	
32	2.528000e-03	-1.42770e-04	-1.07274e-02	1.497839e-03	
33	2.628000e-03	-1.47102e-04	-1.04180e-02	1.500835e-03	
34	2.728000e-03	-1.51289e-04	-1.00998e-02	1.503914e-03	
35	2.828000e-03	-1.55327e-04	-9.77305e-03	1.507072e-03	
36	2.928000e-03	-1.59211e-04	-9.43810e-03	1.510306e-03	
37	3.028000e-03	-1.62939e-04	-9.09529e-03	1.513612e-03	
38	3.128000e-03	-1.66506e-04	-8.74495e-03	1.516988e-03	
39	3.228000e-03	-1.69908e-04	-8.38742e-03	1.520430e-03	
40	3.328000e-03	-1.73143e-04	-8.02306e-03	1.523935e-03	
41	3.428000e-03	-1.76207e-04	-7.65224e-03	1.527500e-03	
42	3.528000e-03	-1.79098e-04	-7.27530e-03	1.531121e-03	
43	3.628000e-03	-1.81811e-04	-6.89264e-03	1.534797e-03	
44	3.728000e-03	-1.84346e-04	-6.50463e-03	1.538523e-03	
45	3.828000e-03	-1.86699e-04	-6.11164e-03	1.542298e-03	
46	3.928000e-03	-1.88867e-04	-5.71408e-03	1.546119e-03	
47	4.028000e-03	-1.90849e-04	-5.31233e-03	1.549984e-03	
48	4.128000e-03	-1.92643e-04	-4.90680e-03	1.553891e-03	
49	4.228000e-03	-1.94247e-04	-4.49789e-03	1.557841e-03	
50	4.328000e-03	-1.95659e-04	-4.08600e-03	1.561834e-03	
51	4.428000e-03	-1.96878e-04	-3.67156e-03	1.565874e-03	
52	4.528000e-03	-1.97903e-04	-3.25499e-03	1.569967e-03	
53	4.628000e-03	-1.98733e-04	-2.83673e-03	1.574134e-03	
54	4.728000e-03	-1.99366e-04	-2.41727e-03	1.578419e-03	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
55	4.828000e-03	-1.99801e-04	-1.99735e-03	1.583035e-03	
56	4.928000e-03	-2.00014e-04	-1.59800e-03	1.606175e-03	
57	5.028000e-03	-2.00083e-04	-1.58941e-03	2.025548e-03	
58	5.123721e-03	-1.99935e-04	-1.59003e-03	2.432734e-03	
59	5.223721e-03	-1.99596e-04	-1.59071e-03	2.858209e-03	
60	5.323721e-03	-1.99051e-04	-1.59139e-03	3.281653e-03	
61	5.423721e-03	-1.98318e-04	-1.59206e-03	3.704346e-03	
62	5.523721e-03	-1.97382e-04	-1.59271e-03	4.124236e-03	
63	5.623721e-03	-1.96258e-04	-1.59335e-03	4.542523e-03	
64	5.723721e-03	-1.94933e-04	-1.59398e-03	4.957219e-03	
65	5.823721e-03	-1.93423e-04	-1.59461e-03	5.369472e-03	
66	5.923721e-03	-1.91715e-04	-1.59523e-03	5.777342e-03	
67	6.023721e-03	-1.89826e-04	-1.59584e-03	6.181940e-03	
68	6.123721e-03	-1.87741e-04	-1.59644e-03	6.581375e-03	
69	6.223721e-03	-1.85479e-04	-1.59703e-03	6.976727e-03	
70	6.323721e-03	-1.83027e-04	-1.59762e-03	7.366151e-03	
71	6.423721e-03	-1.80401e-04	-1.59819e-03	7.750700e-03	
72	6.523721e-03	-1.77590e-04	-1.59876e-03	8.128575e-03	
73	6.623721e-03	-1.74611e-04	-1.59931e-03	8.500805e-03	
74	6.723721e-03	-1.71454e-04	-1.59986e-03	8.865639e-03	
75	6.823721e-03	-1.68133e-04	-1.60039e-03	9.224083e-03	
76	6.923721e-03	-1.64640e-04	-1.60092e-03	9.574436e-03	
77	7.023721e-03	-1.60992e-04	-1.60143e-03	9.917681e-03	
78	7.123721e-03	-1.57178e-04	-1.60193e-03	1.025217e-02	
79	7.223721e-03	-1.53215e-04	-1.60241e-03	1.057886e-02	
80	7.323721e-03	-1.49095e-04	-1.60289e-03	1.089616e-02	
81	7.423721e-03	-1.44835e-04	-1.60335e-03	1.120502e-02	
82	7.523721e-03	-1.40425e-04	-1.60379e-03	1.150387e-02	
83	7.623721e-03	-1.35883e-04	-1.60422e-03	1.179367e-02	
84	7.723721e-03	-1.31201e-04	-1.60464e-03	1.207291e-02	
85	7.823721e-03	-1.26395e-04	-1.60504e-03	1.234251e-02	
86	7.923721e-03	-1.21459e-04	-1.60543e-03	1.260102e-02	
87	8.023721e-03	-1.16409e-04	-1.60580e-03	1.284936e-02	
